Age,Gender,City,Locality,Languages,college,Profession,Have you gone Trekking,Preferred Days,Number of Treks,Difficulty of Trek,trekker_id,BMI,cluster
16,1,4,17,[0],5,0,1,[0],3,1,2895,26.370238143535232,0
21,0,4,17,[0],1,0,0,[0],0,2,2896,27.09925100681245,0
37,0,4,17,[0],1,0,1,[0],3,2,2897,26.12494932660691,0
26,0,4,23,[0],0,0,0,[0],0,0,2898,30.38501560874089,0
28,0,4,23,[0],1,0,1,[0],0,2,2899,38.46875586413962,0
22,0,2,11,[0],2,0,0,[0],0,1,2900,34.64760317529933,0
36,0,0,24,[0],4,0,1,[0],2,2,2901,22.49963710262738,0
25,1,2,11,[0],4,2,1,[0],3,1,2902,28.720083246618103,0
25,0,4,16,[0],1,0,1,[0],3,0,2903,39.12591050988553,0
25,0,1,5,[0],4,0,0,[0],0,2,2904,30.381944444444446,0
20,0,4,2,[0],2,0,1,[0],3,0,2905,30.021501886486266,0
35,1,3,21,[0],1,0,1,[0],2,1,2906,24.38237297859371,0
32,0,0,7,[0],3,0,0,[0],0,2,2907,27.343749999999996,0
19,1,4,17,[0],4,0,0,[0],0,0,2908,24.919900320398717,0
36,0,4,23,[0],4,0,1,[0],3,2,2909,28.387411861664784,0
42,1,4,16,[0],4,0,1,[0],2,2,2910,39.637854150713935,0
45,1,1,3,[0],5,1,0,[0],0,0,2911,25.076193048107708,0
27,1,4,2,[0],4,2,0,[0],0,1,2912,28.44095497516423,0
23,0,1,13,[0],1,1,0,[0],0,0,2913,18.144868631151112,0
31,1,0,6,[0],2,0,0,[0],0,0,2914,26.397977394408095,0
31,0,3,18,[0],2,0,1,[0],3,0,2915,23.422090729783037,0
30,0,4,16,[0],2,0,1,[0],2,0,2916,24.609374999999996,0
16,1,4,17,[0],2,0,1,[0],3,0,2917,31.0445580715851,0
40,1,4,17,[0],3,0,1,[0],3,0,2918,33.76038781163435,0
39,1,1,13,[0],2,0,1,[0],2,2,2919,22.40817898532965,0
37,1,4,23,[0],4,1,0,[0],0,0,2920,26.989619377162633,0
37,0,4,19,[0],5,0,0,[0],0,2,2921,25.458065904119906,0
29,0,4,17,[0],0,0,1,[0],4,2,2922,30.818540433925047,0
40,1,4,19,[0],0,0,1,[0],3,1,2923,27.041644131963228,0
38,1,4,2,[0],1,0,1,[0],2,2,2924,24.238227146814403,0
19,1,4,19,[0],2,0,0,[0],0,2,2925,23.795359904818564,0
34,1,1,5,[0],2,0,0,[0],0,2,2926,22.6421929718633,0
18,1,3,22,[0],2,0,0,[0],0,1,2927,27.281746031746035,0
37,0,4,19,[0],5,0,1,[0],4,0,2928,36.16898148148148,0
29,1,4,19,[0],0,0,0,[0],0,0,2929,25.910684346898332,0
12,1,4,16,[0],3,0,1,[0],2,2,2930,29.27796045223188,0
10,1,4,19,[0],5,0,1,[0],2,2,2931,19.233560749020178,0
25,1,4,23,[0],4,1,0,[0],0,2,2932,32.27541689080151,0
19,1,4,19,[0],1,0,1,[0],3,2,2933,24.128792373719392,0
20,1,2,12,[0],4,0,1,[0],2,1,2934,17.15626203564301,0
30,0,4,17,[0],3,0,0,[0],0,0,2935,25.153150229218223,0
36,0,4,16,[0],1,0,0,[0],0,0,2936,39.55555555555556,0
28,0,4,16,[0],5,0,1,[0],2,1,2937,24.747454257779218,0
50,1,1,5,[0],4,0,1,[0],3,2,2938,34.666666666666664,0
38,1,2,20,[0],5,1,1,[0],1,2,2939,24.840980089578082,0
31,0,4,2,[0],2,0,1,[0],3,2,2940,27.19178983377922,0
30,0,4,23,[0],3,0,1,[0],2,1,2941,33.26706965799829,0
39,1,4,19,[0],4,0,1,[0],1,2,2942,28.228386465429637,0
33,1,1,1,[0],0,0,0,[0],0,2,2943,25.79591836734694,0
14,1,0,10,[0],3,0,1,[0],5,2,2944,25.000000000000004,0
13,0,1,5,[0],5,0,0,[0],0,1,2945,28.577960676726104,0
27,0,1,1,[0],3,0,1,[0],3,0,2946,20.444444444444443,0
49,1,1,3,[0],5,0,1,[0],2,1,2947,25.46938775510204,0
20,1,4,16,[0],2,0,0,[0],0,0,2948,34.64760317529933,0
32,1,4,16,[0],5,0,1,[0],2,1,2949,28.841531805800347,0
33,1,0,6,[0],1,0,1,[0],2,2,2950,19.576333089846603,0
45,1,3,22,[0],4,0,1,[0],3,0,2951,27.475629493018182,0
28,1,4,17,[0],3,0,1,[0],3,2,2952,26.533758829646096,0
13,1,2,11,[0],1,0,0,[0],0,0,2953,35.111111111111114,0
17,0,1,3,[0],2,1,1,[0],1,2,2954,31.50109569028488,0
59,1,0,24,[0],0,1,1,[0],3,1,2955,31.22945430637738,0
16,0,1,5,[0],0,0,1,[0],0,1,2956,27.688778133776353,0
27,1,4,2,[0],2,0,1,[0],3,2,2957,26.674874320303687,0
31,1,4,16,[0],0,0,1,[0],2,2,2958,26.395803401383272,0
24,1,0,6,[0],4,1,1,[0],2,2,2959,28.981143437841094,0
29,1,1,1,[0],5,0,0,[0],0,0,2960,29.40759637188209,0
36,1,3,8,[0],1,2,0,[0],0,1,2961,19.198960302457465,0
24,1,2,15,[0],2,0,1,[0],2,2,2962,27.664604396157138,0
25,1,4,17,[0],1,0,1,[0],4,1,2963,27.815881725346742,0
20,1,4,17,[0],2,0,1,[0],3,0,2964,32.029085872576175,0
22,0,4,23,[0],0,0,1,[0],2,0,2965,27.343749999999996,0
20,1,0,6,[0],0,1,1,[0],3,2,2966,30.915576694411413,0
25,0,4,17,[0],0,1,0,[0],0,1,2967,22.589551436050055,0
29,1,4,23,[0],0,0,1,[0],4,0,2968,30.11940191473341,0
31,0,4,16,[0],5,1,1,[0],3,0,2969,21.6712580348944,0
29,0,4,23,[0],3,0,1,[0],2,1,2970,29.411764705882355,0
19,1,4,23,[0],0,0,1,[0],2,1,2971,27.180899908172638,0
27,1,3,21,[0],0,0,0,[0],0,2,2972,22.832879346258608,0
18,1,0,7,[0],1,0,1,[0],4,0,2973,31.468369660789488,0
27,0,3,0,[0],4,0,1,[0],2,0,2974,34.51676528599605,0
19,1,4,23,[0],3,0,1,[0],3,2,2975,19.753086419753085,0
26,0,4,19,[0],2,1,1,[0],4,0,2976,39.60055096418733,0
26,1,4,17,[0],3,0,1,[0],4,0,2977,26.729927495071667,0
39,1,1,13,[0],3,2,1,[0],2,1,2978,24.622960911049557,0
34,1,4,2,[0],0,1,1,[0],0,2,2979,21.63114885435026,0
30,0,2,15,[0],4,0,0,[0],0,2,2980,30.062101973814325,0
33,0,1,1,[0],3,0,1,[0],2,0,2981,14.196863169280693,0
22,0,1,1,[0],1,0,1,[0],3,0,2982,23.98687034465345,0
21,1,3,21,[0],1,1,0,[0],0,2,2983,31.0445580715851,0
41,0,4,23,[0],4,0,1,[0],3,0,2984,35.45644837455679,0
42,0,4,17,[0],2,0,1,[0],4,0,2985,26.896180742334593,0
31,0,4,2,[0],3,1,1,[0],4,2,2986,21.971335857220122,0
31,1,4,17,[0],5,0,1,[0],2,1,2987,19.15158479364167,0
27,0,2,11,[0],2,1,1,[0],2,1,2988,30.427197857925268,0
28,1,4,2,[0],3,0,0,[0],0,0,2989,25.910684346898332,0
18,1,3,18,[0],4,0,1,[0],3,1,2990,26.638917793964616,0
16,1,4,23,[0],4,0,0,[0],0,2,2991,26.83864765261977,0
35,1,4,17,[0],5,0,1,[0],2,0,2992,29.08613248264215,0
24,0,2,11,[0],1,0,1,[0],2,0,2993,26.82742078020452,0
36,0,2,20,[0],5,0,0,[0],0,0,2994,24.977043158861342,0
41,1,4,2,[0],4,0,1,[0],4,0,2995,31.577562387614577,0
17,0,4,17,[0],0,0,1,[0],2,1,2996,23.423557406305775,0
29,1,3,22,[0],5,0,0,[0],0,2,2997,26.493025631204315,0
25,0,4,16,[0],2,0,1,[0],2,2,2998,30.26183062146397,0
32,1,3,0,[0],5,2,1,[0],2,2,2999,27.281746031746035,0
32,1,4,2,[0],0,0,1,[0],1,0,3000,20.41522491349481,0
10,1,4,2,[0],4,0,1,[0],3,2,3001,34.41319568055061,0
10,1,1,5,[0],4,0,1,[0],3,2,3002,18.49649887699828,0
24,1,2,20,[0],0,0,0,[0],0,1,3003,24.325863050566745,0
31,0,4,17,[0],0,0,0,[0],0,0,3004,33.197525275388564,0
43,0,2,11,[0],4,0,0,[0],0,2,3005,16.85252249991036,0
31,0,4,19,[0],0,0,1,[0],3,0,3006,31.50109569028488,0
34,1,4,23,[0],5,0,0,[0],0,0,3007,28.040378144528116,0
51,0,0,14,[0],2,0,0,[0],0,2,3008,30.863035868869737,0
42,1,4,23,[0],1,0,1,[0],2,0,3009,27.005130974885226,0
34,1,4,19,[0],5,0,1,[0],4,2,3010,29.744199881023206,0
37,0,0,24,[0],2,0,1,[0],4,1,3011,34.24657534246576,0
21,0,4,19,[0],1,0,1,[0],2,2,3012,30.48315805517451,0
34,1,0,7,[0],0,2,1,[0],2,0,3013,35.71428571428572,0
23,1,0,10,[0],3,2,1,[0],3,0,3014,22.758306781975424,0
40,0,3,0,[0],4,2,0,[0],0,2,3015,23.533042706685695,0
30,1,4,17,[0],1,1,1,[0],4,2,3016,20.28479857195018,0
27,0,0,10,[0],2,0,0,[0],0,1,3017,24.128792373719392,0
27,1,1,5,[0],3,0,1,[0],1,0,3018,30.468749999999993,0
31,1,4,23,[0],3,0,0,[0],0,1,3019,32.414170927684445,0
23,1,3,22,[0],3,0,1,[0],3,1,3020,23.624447492760247,0
42,0,3,21,[0],4,0,1,[0],3,1,3021,27.041644131963228,0
21,1,1,9,[0],5,0,1,[0],2,1,3022,30.021501886486266,0
15,1,3,21,[0],1,0,1,[0],3,1,3023,36.45249158788655,0
33,0,4,19,[0],1,0,1,[0],3,2,3024,19.233560749020178,0
26,0,4,23,[0],3,0,1,[0],2,0,3025,28.959000152415786,0
15,0,0,14,[0],4,0,1,[0],1,2,3026,26.986001011975038,0
25,0,1,13,[0],3,0,1,[0],2,0,3027,30.700407876847507,0
34,1,2,12,[0],5,1,1,[0],2,2,3028,25.76571345623458,0
15,1,2,11,[0],4,0,0,[0],0,0,3029,30.818540433925047,0
23,1,4,17,[0],0,0,1,[0],1,2,3030,20.66115702479339,0
28,1,4,16,[0],3,0,1,[0],2,0,3031,32.05128205128205,0
39,0,3,22,[0],1,1,1,[0],3,2,3032,36.23188405797102,0
24,0,4,19,[0],4,0,0,[0],0,1,3033,22.571047501795427,0
25,1,1,13,[0],3,1,1,[0],3,2,3034,26.7538644470868,0
39,1,4,23,[0],3,0,0,[0],0,0,3035,37.10937499999999,0
20,1,3,21,[0],5,0,1,[0],1,2,3036,25.076193048107708,0
36,0,3,22,[0],4,0,1,[0],2,0,3037,25.24933720489837,0
33,1,4,2,[0],0,0,1,[0],4,1,3038,43.69172559794604,0
19,0,1,9,[0],5,0,0,[0],0,2,3039,29.053287981859416,0
10,1,4,23,[0],1,0,1,[0],2,2,3040,25.63691716071142,0
40,0,2,4,[0],2,2,1,[0],1,1,3041,25.076193048107708,0
36,1,3,8,[0],5,0,1,[0],2,1,3042,28.88888888888889,0
23,0,4,2,[0],0,0,1,[0],4,0,3043,23.18339100346021,0
30,1,4,2,[0],3,0,1,[0],1,1,3044,31.640368178829714,0
37,1,1,1,[0],5,0,1,[0],2,1,3045,32.882414151925076,0
26,1,1,9,[0],5,0,0,[0],0,2,3046,25.344352617079892,0
37,1,0,24,[0],3,0,1,[0],2,0,3047,25.510204081632658,0
29,1,0,10,[0],3,0,0,[0],0,1,3048,28.479886080455675,0
14,0,2,11,[0],1,0,1,[0],3,2,3049,18.591130340724717,0
52,0,0,10,[0],5,0,0,[0],0,1,3050,30.062101973814325,0
26,0,3,21,[0],1,0,1,[0],3,0,3051,31.217481789802285,0
35,0,2,12,[0],0,0,1,[0],2,1,3052,26.672763298277697,0
34,1,2,20,[0],3,1,0,[0],0,2,3053,35.69856716709864,0
15,1,2,11,[0],3,0,1,[0],2,0,3054,28.604764951635367,0
37,0,4,16,[0],4,0,1,[0],2,1,3055,30.78090740428403,0
21,0,4,23,[0],1,2,1,[0],3,1,3056,24.508945765204302,0
32,1,4,16,[0],2,0,0,[0],0,1,3057,31.22130394857668,0
35,0,1,13,[0],2,0,0,[0],0,2,3058,30.427197857925268,0
44,1,4,16,[0],0,0,1,[0],3,2,3059,34.72088268199529,0
34,1,1,3,[0],2,2,1,[0],2,2,3060,28.25096980941137,0
25,1,3,8,[0],4,1,1,[0],3,1,3061,28.027681660899656,0
21,0,4,19,[0],2,2,1,[0],3,0,3062,29.094282341035587,0
10,1,2,15,[0],3,0,1,[0],2,2,3063,26.753212578395683,0
30,1,4,19,[0],3,2,0,[0],0,1,3064,29.642685467072578,0
26,0,1,1,[0],3,0,0,[0],0,2,3065,29.552549427679498,0
18,0,4,23,[0],2,0,1,[0],3,1,3066,22.40817898532965,0
25,0,4,16,[0],1,0,1,[0],3,1,3067,27.053802773967377,0
55,1,4,19,[0],4,0,0,[0],0,2,3068,21.06674327300584,0
29,0,2,12,[0],4,0,1,[0],3,2,3069,22.481329065691202,0
21,0,4,16,[0],3,1,1,[0],4,0,3070,22.10028959000152,0
26,0,4,23,[0],4,1,1,[0],2,2,3071,23.738662131519277,0
31,1,4,23,[0],3,0,1,[0],3,2,3072,29.823253366080436,0
41,1,2,20,[0],4,0,0,[0],0,2,3073,31.243800833168024,0
43,1,4,16,[0],5,0,1,[0],2,2,3074,25.153150229218223,0
28,1,4,16,[0],0,0,0,[0],0,0,3075,29.081632653061227,0
33,0,4,17,[0],1,0,0,[0],0,2,3076,24.840980089578082,0
28,1,4,19,[0],1,0,1,[0],3,1,3077,32.03987184051263,0
40,0,1,9,[0],3,0,0,[0],0,2,3078,18.078512396694215,0
22,1,0,10,[0],1,0,0,[0],0,1,3079,30.859607376561577,0
29,1,1,5,[0],2,1,1,[0],3,1,3080,23.87543252595156,0
41,1,4,16,[0],0,0,1,[0],2,0,3081,29.218407596785976,0
32,1,4,16,[0],1,0,1,[0],1,2,3082,36.68409512565357,0
28,0,0,14,[0],0,2,1,[0],3,1,3083,21.936347412254616,0
34,1,1,1,[0],3,0,1,[0],3,0,3084,21.007667798746546,0
19,1,0,14,[0],2,1,1,[0],3,1,3085,18.467220683287167,0
31,0,2,20,[0],0,0,0,[0],0,2,3086,25.390624999999996,0
34,1,4,23,[0],2,0,0,[0],0,2,3087,16.853406572828565,0
23,1,2,15,[0],4,0,0,[0],0,0,3088,28.444444444444443,0
23,0,4,23,[0],4,0,1,[0],3,2,3089,24.76756591982929,0
27,1,4,23,[0],3,0,0,[0],0,0,3090,22.275309917355372,0
17,0,1,9,[0],0,1,1,[0],3,1,3091,17.799928800284796,0
21,0,4,2,[0],4,0,1,[0],1,1,3092,28.67262607522348,0
21,1,4,2,[0],4,0,0,[0],0,1,3093,39.26223520818115,0
43,1,1,3,[0],3,2,1,[0],3,1,3094,32.46618106139438,0
41,1,4,16,[0],1,2,1,[0],2,0,3095,33.77044866453226,0
33,1,1,1,[0],2,0,1,[0],1,1,3096,20.449137418203453,0
25,0,1,1,[0],2,0,1,[0],2,2,3097,27.47138397502601,0
30,1,2,15,[0],1,2,0,[0],0,1,3098,21.719250114311837,0
24,0,4,23,[0],5,0,1,[0],2,0,3099,30.36922585113751,0
25,1,4,19,[0],1,0,1,[0],2,1,3100,35.086180430682866,0
28,0,4,16,[0],4,2,1,[0],4,1,3101,23.634033007530842,0
37,1,1,13,[0],1,0,1,[0],2,0,3102,19.789970953429727,0
21,1,4,17,[0],2,0,1,[0],2,0,3103,21.04804761213529,0
24,1,4,16,[0],0,1,0,[0],0,1,3104,27.12031558185404,0
33,1,4,17,[0],5,0,0,[0],0,2,3105,32.04994797086368,0
35,1,1,3,[0],0,0,0,[0],0,0,3106,28.124999999999993,0
49,1,4,16,[0],1,0,1,[0],1,0,3107,25.910684346898332,0
13,0,3,18,[0],3,0,0,[0],0,2,3108,26.44628099173554,0
23,1,4,17,[0],4,0,1,[0],2,2,3109,26.298487836949374,0
15,1,2,4,[0],2,1,1,[0],3,0,3110,21.79944510503369,0
32,0,4,23,[0],5,0,1,[0],3,2,3111,24.441802087462015,0
45,0,3,22,[0],0,0,1,[0],3,2,3112,23.147255121330193,0
18,1,4,17,[0],4,0,1,[0],3,2,3113,25.209201358495854,0
26,0,1,3,[0],2,0,1,[0],4,2,3114,26.037493991347535,0
16,0,4,19,[0],4,0,1,[0],2,2,3115,33.20312499999999,0
17,1,4,16,[0],5,0,1,[0],2,1,3116,24.489795918367346,0
35,0,1,1,[0],5,0,1,[0],1,0,3117,30.116213151927443,0
33,1,2,11,[0],2,0,0,[0],0,2,3118,24.801587301587304,0
18,1,1,9,[0],4,1,1,[0],3,0,3119,26.106562240417702,0
30,0,1,1,[0],1,0,0,[0],0,0,3120,29.757584555087824,0
30,1,4,2,[0],1,0,0,[0],0,1,3121,27.688778133776353,0
15,1,4,23,[0],0,2,1,[0],3,1,3122,18.499248468030984,0
58,1,4,23,[0],0,0,1,[0],3,2,3123,29.04865649963689,0
29,1,1,3,[0],3,0,0,[0],0,2,3124,17.306122448979593,0
11,1,4,17,[0],1,0,1,[0],2,0,3125,24.34960912469563,0
18,0,2,20,[0],0,2,1,[0],2,1,3126,35.492457852706295,0
35,1,4,23,[0],1,1,1,[0],5,1,3127,28.040378144528116,0
32,0,4,16,[0],0,0,1,[0],2,1,3128,25.461980633463213,0
24,1,4,17,[0],0,0,1,[0],2,0,3129,21.484374999999996,0
20,0,4,19,[0],3,0,1,[0],3,2,3130,31.249999999999993,0
24,0,1,9,[0],2,0,1,[0],2,1,3131,28.577960676726104,0
14,1,1,3,[0],1,0,1,[0],2,1,3132,28.999307479224377,0
19,0,4,17,[0],0,0,0,[0],0,1,3133,20.305174833527424,0
35,0,3,8,[0],1,0,1,[0],2,2,3134,35.74950690335305,0
36,0,2,20,[0],2,0,0,[0],0,1,3135,32.049981743681286,0
33,0,1,5,[0],2,0,0,[0],0,0,3136,19.038107424861895,0
16,1,4,19,[0],0,0,1,[0],3,0,3137,21.551020408163264,0
28,1,4,23,[0],4,0,0,[0],0,0,3138,41.95601851851852,0
27,0,4,23,[0],4,0,1,[0],1,0,3139,21.007667798746546,0
21,0,3,18,[0],3,0,1,[0],1,0,3140,23.06805074971165,0
31,0,4,16,[0],2,0,1,[0],2,2,3141,14.705379432987929,0
35,1,1,13,[0],4,0,0,[0],0,1,3142,31.184587124610193,0
40,1,4,17,[0],2,1,0,[0],0,1,3143,29.04865649963689,0
12,1,3,22,[0],2,0,1,[0],3,1,3144,26.83864765261977,0
21,0,4,16,[0],4,0,1,[0],2,1,3145,35.55555555555556,0
17,1,4,16,[0],1,0,1,[0],2,1,3146,33.87406375851557,0
36,1,3,22,[0],3,0,1,[0],3,1,3147,23.456790123456788,0
35,0,4,19,[0],2,0,1,[0],2,0,3148,32.89333162458883,0
42,0,4,2,[0],5,2,1,[0],4,2,3149,27.39817568244846,0
25,1,3,21,[0],1,2,1,[0],2,2,3150,24.280975342840534,0
26,0,1,5,[0],3,0,1,[0],4,0,3151,36.73800674954077,0
28,1,3,21,[0],1,0,1,[0],4,0,3152,26.09327520147972,0
43,1,1,3,[0],3,0,0,[0],0,0,3153,27.531229454306374,0
36,0,4,17,[0],5,0,1,[0],5,1,3154,32.43097157785685,0
39,0,4,19,[0],2,0,0,[0],0,1,3155,22.53061224489796,0
27,1,3,22,[0],2,0,1,[0],2,2,3156,24.725182932941294,0
18,0,2,15,[0],3,0,0,[0],0,1,3157,22.97193820098194,0
30,0,4,17,[0],0,0,1,[0],2,1,3158,23.147255121330193,0
10,1,4,23,[0],3,0,1,[0],4,0,3159,25.910684346898332,0
26,0,1,1,[0],4,0,1,[0],3,1,3160,39.042013868655665,0
51,0,4,16,[0],5,0,1,[0],3,1,3161,33.78378378378378,0
27,1,0,14,[0],1,0,1,[0],3,2,3162,37.098692033293695,0
47,1,3,8,[0],0,0,0,[0],0,1,3163,25.21735857578381,0
28,1,4,2,[0],5,0,1,[0],2,0,3164,27.99036281179139,0
38,0,4,16,[0],4,0,1,[0],3,0,3165,32.02036958450677,0
34,0,4,16,[0],2,1,1,[0],2,1,3166,33.17773234057328,0
26,0,3,8,[0],5,0,1,[0],3,1,3167,27.776706145596233,0
21,1,4,16,[0],3,0,1,[0],1,0,3168,27.688778133776353,0
32,1,4,2,[0],4,2,1,[0],3,1,3169,24.97398543184183,0
32,0,1,5,[0],2,0,1,[0],2,0,3170,25.437480812245077,0
27,1,4,23,[0],4,0,0,[0],0,1,3171,25.20398137468495,0
47,1,4,17,[0],2,0,1,[0],3,2,3172,19.817677368212443,0
25,1,4,17,[0],3,2,1,[0],2,0,3173,34.193213296398895,0
28,1,4,17,[0],0,0,0,[0],0,1,3174,27.141582391433676,0
12,1,1,1,[0],4,0,1,[0],2,2,3175,39.60055096418733,0
29,1,4,19,[0],4,2,0,[0],0,1,3176,25.71166207529844,0
27,1,3,18,[0],2,2,1,[0],4,1,3177,28.162493730951734,0
48,1,1,13,[0],0,0,0,[0],0,2,3178,21.338210638622158,0
29,1,0,7,[0],0,0,1,[0],3,2,3179,28.650137741046834,0
35,1,4,2,[0],1,0,0,[0],0,2,3180,32.81249999999999,0
25,0,1,9,[0],1,0,1,[0],2,0,3181,24.44727891156463,0
29,1,3,8,[0],0,2,1,[0],4,1,3182,22.432302515622492,0
38,1,2,4,[0],4,0,1,[0],2,2,3183,25.76571345623458,0
40,1,1,1,[0],0,0,1,[0],3,2,3184,42.41689750692521,0
40,1,4,2,[0],2,0,0,[0],0,2,3185,29.642685467072578,0
50,1,0,14,[0],3,0,1,[0],2,2,3186,19.05197378448407,0
22,0,4,2,[0],0,0,1,[0],5,2,3187,26.775934114974238,0
31,0,3,22,[0],4,0,1,[0],1,2,3188,30.102118579484827,0
45,0,1,5,[0],0,0,1,[0],2,0,3189,20.08765522279036,0
26,0,4,17,[0],5,0,0,[0],0,1,3190,43.008939112835215,0
32,0,4,17,[0],3,1,1,[0],4,0,3191,27.636054421768712,0
28,1,0,14,[0],4,1,1,[0],2,1,3192,24.46460160337235,0
25,1,4,17,[0],3,0,1,[0],3,0,3193,21.521947071952386,0
22,0,0,24,[0],5,0,1,[0],2,1,3194,28.88888888888889,0
23,1,4,23,[0],2,0,0,[0],0,1,3195,41.08838568298028,0
12,0,4,16,[0],1,0,1,[0],2,1,3196,31.626276482243554,0
37,1,4,2,[0],3,0,0,[0],0,0,3197,20.703124999999996,0
22,1,2,15,[0],0,0,0,[0],0,2,3198,40.49230113485002,0
26,0,4,2,[0],0,0,0,[0],0,2,3199,35.74950690335305,0
36,1,2,4,[0],3,0,1,[0],3,0,3200,28.44095497516423,0
31,1,4,23,[0],0,0,0,[0],0,1,3201,21.513858510523864,0
18,0,4,16,[0],3,2,1,[0],4,1,3202,35.33859303090072,0
45,0,2,4,[0],4,0,0,[0],0,2,3203,25.76571345623458,0
43,1,0,10,[0],4,0,0,[0],0,1,3204,25.149640360142854,0
18,0,4,16,[0],0,0,1,[0],1,0,3205,27.303438382155587,0
30,1,3,0,[0],4,0,1,[0],4,2,3206,35.2094965042,0
33,0,4,19,[0],2,0,1,[0],1,0,3207,22.76146753597469,0
28,1,2,11,[0],4,0,1,[0],2,1,3208,38.85738290275153,0
45,1,4,19,[0],4,1,0,[0],0,2,3209,33.71488033298647,0
23,1,2,12,[0],5,0,1,[0],3,1,3210,36.215482118605706,0
37,1,1,13,[0],0,0,1,[0],3,0,3211,29.721079103795148,0
20,1,2,12,[0],1,2,1,[0],3,1,3212,32.235667526284466,0
19,1,4,16,[0],2,2,1,[0],3,1,3213,32.44444444444444,0
27,1,4,19,[0],4,0,0,[0],0,0,3214,36.1474435196195,0
28,1,2,15,[0],0,0,0,[0],0,2,3215,26.395803401383272,0
16,0,1,1,[0],3,0,0,[0],0,1,3216,19.377162629757787,0
13,0,4,2,[0],2,0,0,[0],0,1,3217,24.999999999999996,0
16,1,1,13,[0],3,0,1,[0],3,0,3218,24.76756591982929,0
29,1,2,20,[0],1,0,1,[0],3,1,3219,23.95122659311947,0
33,0,4,16,[0],5,0,1,[0],2,0,3220,41.54492330168006,0
38,1,1,13,[0],3,2,1,[0],3,0,3221,29.242108636436463,0
21,1,4,19,[0],2,0,0,[0],0,2,3222,25.76571345623458,0
37,1,4,19,[0],2,0,1,[0],2,2,3223,34.449607434705975,0
44,0,4,23,[0],0,0,1,[0],2,0,3224,30.7478674866098,0
27,1,1,13,[0],1,0,1,[0],4,2,3225,32.769394909312595,0
19,1,2,15,[0],5,0,1,[0],1,2,3226,27.303438382155587,0
19,1,4,16,[0],3,2,1,[0],2,0,3227,24.740937287102444,0
26,1,0,10,[0],1,0,1,[0],3,2,3228,32.142857142857146,0
42,1,2,12,[0],0,1,1,[0],3,2,3229,17.856517628934565,0
33,1,0,24,[0],3,0,1,[0],2,1,3230,27.09925100681245,0
45,1,1,5,[0],5,0,1,[0],3,0,3231,22.230987127541326,0
27,1,4,2,[0],0,0,1,[0],2,1,3232,27.734374999999993,0
36,0,4,2,[0],2,0,0,[0],0,1,3233,29.357521924046825,0
41,0,4,23,[0],5,0,1,[0],2,0,3234,28.668892437218755,0
25,0,4,17,[0],0,0,0,[0],0,1,3235,39.637854150713935,0
36,1,3,21,[0],3,0,1,[0],3,2,3236,16.415307274033037,0
21,0,1,3,[0],4,0,1,[0],2,1,3237,26.1286108288576,0
16,1,4,17,[0],5,0,0,[0],0,1,3238,21.192742415229034,0
36,0,2,20,[0],4,0,1,[0],2,0,3239,32.01613964299811,0
27,0,1,1,[0],0,1,0,[0],0,1,3240,27.12031558185404,0
35,0,0,10,[0],1,0,1,[0],3,1,3241,29.333333333333332,0
35,0,1,3,[0],5,0,0,[0],0,0,3242,25.77777777777778,0
36,1,4,17,[0],2,0,1,[0],3,2,3243,30.38501560874089,0
35,1,4,17,[0],2,0,1,[0],2,0,3244,29.03178980984178,0
27,1,4,2,[0],5,0,0,[0],0,1,3245,32.462195923734384,0
49,1,0,6,[0],4,0,1,[0],3,2,3246,24.163265306122447,0
34,0,1,13,[0],1,0,0,[0],0,1,3247,27.60945175517229,0
22,0,4,23,[0],0,0,1,[0],3,1,3248,34.24657534246576,0
30,1,3,8,[0],0,0,0,[0],0,2,3249,35.796045785639954,0
37,0,1,3,[0],2,0,1,[0],3,0,3250,25.77777777777778,0
32,1,3,22,[0],1,0,0,[0],0,0,3251,23.458562375266975,0
35,1,0,24,[0],0,0,0,[0],0,2,3252,17.17532038578412,0
31,1,4,2,[0],4,0,1,[0],2,1,3253,25.55932915514163,0
41,0,4,16,[0],0,0,0,[0],0,2,3254,27.587326057852245,0
12,1,2,15,[0],2,0,1,[0],3,1,3255,23.243408017070564,0
31,0,2,12,[0],0,0,0,[0],0,0,3256,31.468369660789488,0
21,1,1,3,[0],4,0,1,[0],1,1,3257,31.20256367009614,0
30,1,4,17,[0],2,0,1,[0],0,2,3258,33.327246165084006,0
41,1,4,19,[0],2,0,0,[0],0,1,3259,29.72839061303545,0
29,0,3,22,[0],4,0,1,[0],4,1,3260,30.757400999615534,0
47,1,4,16,[0],2,0,1,[0],3,1,3261,20.286507911738084,0
37,0,4,2,[0],5,0,1,[0],3,0,3262,30.86300682844026,0
31,0,3,21,[0],1,0,1,[0],2,0,3263,18.699780861943022,0
39,1,2,20,[0],0,0,0,[0],0,2,3264,35.63330093942339,0
34,1,4,16,[0],5,0,0,[0],0,2,3265,27.776706145596233,0
14,1,0,24,[0],4,0,1,[0],2,0,3266,22.230987127541326,0
21,1,4,23,[0],1,0,1,[0],1,1,3267,29.700413223140497,0
21,1,4,2,[0],0,0,1,[0],4,1,3268,17.509962564907617,0
37,1,2,11,[0],3,0,0,[0],0,1,3269,21.35779559539232,0
27,0,4,17,[0],4,0,1,[0],3,0,3270,30.457655947153988,0
